7088,A man in a black shirt sitting on a park bench.,The man is outdoors.,entailment
7089,A woman wearing a pink hat is looking at a pink car with the truck open.,The woman is wearing a grocery bag to her car.,contradiction
7090,Race dogs midair while they run.,Fish are swimming in circles,contradiction
7091,A man holding flowers runs from two policeman.,The policeman are chasing a flower thief.,neutral
7092,"A woman with a white hat, orange shirt, and a sickle is standing in a field with black gloves.",a woman sits in a chair,contradiction
7093,A young fair-skinned boy rides a play horse at a playground.,The child is an expert at horse.,neutral
7094,"A mustached man wearing a floppy black hat displays large flowers and red, white and blue colored inflatable baseball bats.",A man and a inflatable baseball bat,entailment
7095,A group of children run a footrace in the snow.,Children are running in the snow.,entailment
7096,"Man cleaning a huge reflective disk, while wearing a protective mask.","Woman cleaning a huge reflective disk, while wearing a protective mask.",contradiction
7097,A child in the backseat of a car with the number 0095 yells.,A child is in a cop car.,neutral
7098,"A woman in a white dress with a tiara sings in a chorus, which has a row of men in sailor hats.",The men in sailor hats are dancing on stage.,neutral
7099,Fluffy white dog running on pebbles along the shore.,The dog is riding in the bed of a truck.,contradiction
7100,A woman standing next to two people is pointing to the sky.,The woman is standing up.,entailment
7101,A 5-person band is performing on a stage inside a tent.,A solo performer sits alone on the stage.,contradiction
7102,A bicyclist with a backpack rides down a suburban street.,A bicyclist is riding towards campus,neutral
7103,two small girls walk along the leaves.,The two girls are riding their bikes.,contradiction
7104,"A person is running with a football, trying to avoid the opposing team.",A football player is about to score a touchdown.,neutral
7105,a brown and white dog is leaping through a red hoop on a training circuit.,The dog likes to jump.,neutral
7106,Two people are standing on the slopes of a mountain and they have a dog with them.,The people are on the moon.,contradiction
7107,A man wearing a blue shirt screaming or yelling with his arms raised up in the air.,A man is relaxed.,contradiction
7108,A small girl holding a colorful yellow and orange box by a string.,The girl just received the box as a present.,neutral
7109,A man with a bright green shirt is talking to a woman in a pink shirt.,A couple is talking.,entailment
7110,The dog and her puppies lay on a blanket.,Dog eating some snacks,contradiction
7111,Seven men on the deck of a sailboat performing different tasks related to sailing a boat.,Men are working on a boat.,entailment
7112,A blond woman in a decorated matching red skirt and top is standing in a field.,There is a women outdoors running outdoors.,contradiction
7113,"three people, outside, walking.",Friends walking down a city sidewalk.,neutral
7114,Two small girls playing in a multicolored ball pen.,Two girls are playing basketball on a court.,contradiction
7115,An old asian man sits on a subway train.,An Asian man is on a train heading for work.,neutral
7116,Two men standing next to a fire at night.,There are two people awake at night,entailment
7117,A man a long gray beard and his partner share a meal at an outdoor restaurant.,The couple celebrates the old man's birthday at a restaurant.,neutral
7118,A woman in a coat and a man in a tracksuit talking on a phone cross the street.,A crowd of people listen to music at a concert.,contradiction
7119,A boy plays tennis.,A boy is playing his favorite sport.,neutral
7120,A jean baseball cap with the Tommy Hilfiger logo.,"A baseball cap with a red, white and blue logo.",neutral
7121,a man in a black suit using a phone booth.,The man is on the phone.,entailment
7122,"Two couples walking on a path adorned with trees, bushes and grass.",Some people are walking through nature.,entailment
7123,a boy sharing his food with his brother and sisters,A child sharing their food with their siblings.,entailment
7124,A big dog drinks as a little dog gets down off a deck.,There are animals running away from eachother,contradiction
7125,A woman is getting her hair done at a salon.,a guy gets a shave,contradiction
7126,Three guys sitting on a sandy beach near the water and one is talking to the two little girls.,The guys sat on the beach near the water.,entailment
7127,A girl sits outside at a large fountain.,A short girl,neutral
7128,People in orange vests and blue pants with a yellow stripe at the bottom await the beginning of a race.,the runners waited to start the olympic race,neutral
7129,A bald man is attempting to slam dunk a basketball in a game while people in the stands watch.,A man is playing basketball while people watch.,entailment
7130,"A group of people and a dog sit in the bleachers of a basketball court, watching another group of people's performance on the court.",Some dogs watch a basketball game.,contradiction
7131,A baseball player is about to throw a baseball.,A baseball playing is throwing a ball,neutral
7132,Woman walking by a mural of an old bald man.,A woman watches tv.,contradiction
7133,A man with a blue shirt riding a red bike doing a wheelie in the middle of the road.,The man is wearing a green shirt.,contradiction
7134,A dog is running down a dirt path.,A dog runs down a path.,entailment
7135,a family deciding what to other at a restaurant,A family at home orders a delivery pizza,contradiction
7136,A man in a red shirt plays the drums on a pier.,A man playing drums as part of a Fourth of July concert.,neutral
